ID,Count
18580,534.082574911568
18581,534.082583709575
18582,534.082585920799
18583,534.082581959092
18584,534.082572655277
18585,534.082559159658
18586,534.082542829649
18587,534.08252511199
18588,534.082507428741
18589,534.082491075034
18590,534.082477135109
18591,534.082466421161
18592,534.082459437515
18593,534.082456370535
18594,534.082457102757
18595,534.082461248086
18596,534.082468203646
18597,534.082477212994
18598,534.082487435087
18599,534.082498013424
18600,534.082508140278
18601,534.082517111719
18602,534.082524370216
18603,534.082529532758
18604,534.082532403704
18605,534.082532972755
18606,534.082531399496
18607,534.082527986824
18608,534.082523146171
18609,534.082517357808
18610,534.082511129567
18611,534.082504957147
18612,534.08249928879
18613,534.082494496521
18614,534.082490855509
18615,534.082488532336
18616,534.08248758227
18617,534.082487954941
18618,534.082489507284
18619,534.082492022146
18620,534.082495230711
18621,534.082498836753
18622,534.08250254078
18623,534.082506062302
18624,534.082509158768
18625,534.082511640044
18626,534.082513377792
18627,534.082514309484
18628,534.082514437233
18629,534.082513821988
18630,534.082512573907
18631,534.082510839973
18632,534.082508789975
18633,534.082506602055
18634,534.082504448893
18635,534.082502485516
18636,534.082500839455
18637,534.082499603792
18638,534.082498833337
18639,534.082498543956
18640,534.082498714811
18641,534.082499293099
18642,534.082500200726
18643,534.082501342253
18644,534.08250261342
18645,534.082503909568
18646,534.08250513336
18647,534.082506201287
18648,534.082507048584
18649,534.082507632352
18650,534.082507932786
18651,534.082507952618
18652,534.082507714938
18653,534.082507259719
18654,534.08250663941
18655,534.082505913989
18656,534.082505145905
18657,534.082504395276
18658,534.082503715679
18659,534.082503150791
18660,534.082502732046
18661,534.0825024774
18662,534.082502391194
18663,534.08250246502
18664,534.082502679461
18665,534.082503006473
18666,534.082503412202
18667,534.082503859979
18668,534.082504313252
18669,534.082504738267
18670,534.082505106294
18671,534.082505395301
18672,534.082505590984
18673,534.082505687141
18674,534.08250568542
18675,534.082505594509
18676,534.082505428884
18677,534.082505207239
18678,534.082504950746
18679,534.082504681283
18680,534.082504419765
18681,534.082504184696
18682,534.082503991019
18683,534.082503849331
18684,534.082503765486
18685,534.08250374058
18686,534.082503771284
18687,534.08250385048
18688,534.082503968112
18689,534.082504112184
18690,534.082504269804
18691,534.082504428218
18692,534.082504575726
18693,534.082504702454
18694,534.082504800916
18695,534.082504866357
18696,534.082504896861
18697,534.082504893245
18698,534.082504858759
18699,534.082504798635
18700,534.08250471953
18701,534.08250462891
18702,534.082504534437
18703,534.082504443382
18704,534.082504362131
18705,534.082504295791
18706,534.082504247927
18707,534.082504220438
18708,534.082504213558
18709,534.082504225991
18710,534.082504255133
18711,534.082504297385
18712,534.082504348497
18713,534.082504403942
18714,534.082504459271
18715,534.082504510432
18716,534.082504554034
18717,534.082504587538
18718,534.082504609367
18719,534.08250461894
18720,534.082504616626
18721,534.082504603636
18722,534.082504581856
18723,534.082504553654
18724,534.082504521663
18725,534.082504488562
18726,534.082504456879
18727,534.082504428815
18728,534.082504406114
18729,534.082504389974
18730,534.082504381004
18731,534.082504379237
18732,534.082504384173
18733,534.082504394862
18734,534.082504410016
18735,534.082504428133
18736,534.082504447623
18737,534.082504466936
18738,534.082504484668
18739,534.082504499658
18740,534.082504511043
18741,534.082504518304
18742,534.082504521269
18743,534.082504520095
18744,534.082504515231
18745,534.082504507356
18746,534.082504497313
18747,534.082504486028
18748,534.082504474437
18749,534.08250446342
18750,534.082504453734
18751,534.082504445974
18752,534.082504440541
18753,534.082504437631
18754,534.082504437236
18755,534.082504439165
18756,534.082504443074
18757,534.082504448502
18758,534.082504454919
18759,534.082504461765
18760,534.082504468502
18761,534.082504474644
18762,534.082504479793
18763,534.082504483656
18764,534.082504486064
18765,534.082504486967
18766,534.08250448643
18767,534.082504484618
18768,534.082504481776
18769,534.082504478203
18770,534.082504474225
18771,534.082504470169
18772,534.08250446634
18773,534.082504463
18774,534.08250446035
18775,534.082504458525
18776,534.082504457587
18777,534.082504457526
18778,534.082504458272
18779,534.082504459697
18780,534.082504461639
18781,534.082504463909
18782,534.082504466313
18783,534.082504468662
18784,534.082504470788
18785,534.082504472554
18786,534.082504473864
18787,534.082504474659
18788,534.082504474928
18789,534.082504474696
18790,534.082504474025
18791,534.082504473001
18792,534.082504471731
18793,534.082504470329
18794,534.082504468911
18795,534.082504467581
18796,534.08250446643
18797,534.082504465526
18798,534.082504464915
18799,534.082504464614
18800,534.08250446462
18801,534.082504464905
18802,534.082504465424
18803,534.082504466118
18804,534.082504466921
18805,534.082504467764
18806,534.082504468582
18807,534.082504469317
18808,534.082504469923
18809,534.082504470366
18810,534.082504470628
18811,534.082504470706
18812,534.082504470609
18813,534.082504470361
18814,534.082504469993
18815,534.082504469542
18816,534.082504469049
18817,534.082504468553
18818,534.082504468091
18819,534.082504467695
18820,534.082504467387
18821,534.082504467183
18822,534.082504467087
18823,534.082504467099
18824,534.082504467207
18825,534.082504467395
18826,534.082504467643
18827,534.082504467926
18828,534.082504468222
18829,534.082504468507
18830,534.082504468761
18831,534.082504468969
18832,534.082504469118
18833,534.082504469204
18834,534.082504469226
18835,534.082504469187
18836,534.082504469095
18837,534.082504468963
18838,534.082504468803
18839,534.08250446863
18840,534.082504468456
18841,534.082504468296
18842,534.08250446816
18843,534.082504468055
18844,534.082504467987
18845,534.082504467957
18846,534.082504467964
18847,534.082504468005
18848,534.082504468073
18849,534.082504468161
18850,534.082504468262
18851,534.082504468365
18852,534.082504468464
18853,534.082504468552
18854,534.082504468623
18855,534.082504468674
18856,534.082504468701
18857,534.082504468707
18858,534.082504468691
18859,534.082504468658
18860,534.082504468611
18861,534.082504468554
18862,534.082504468493
18863,534.082504468432
18864,534.082504468377
18865,534.08250446833
18866,534.082504468295
18867,534.082504468272
18868,534.082504468263
18869,534.082504468266
18870,534.082504468282
18871,534.082504468306
18872,534.082504468338
18873,534.082504468373
18874,534.082504468409
18875,534.082504468444
18876,534.082504468474
18877,534.082504468498
18878,534.082504468515
18879,534.082504468524
18880,534.082504468526
18881,534.08250446852
18882,534.082504468507
18883,534.08250446849
18884,534.08250446847
18885,534.082504468449
18886,534.082504468428
18887,534.082504468409
18888,534.082504468393
18889,534.082504468381
18890,534.082504468373
18891,534.08250446837
18892,534.082504468372
18893,534.082504468378
18894,534.082504468386
18895,534.082504468398
18896,534.08250446841
18897,534.082504468423
18898,534.082504468435
18899,534.082504468445
18900,534.082504468454
18901,534.082504468459
18902,534.082504468462
18903,534.082504468462
18904,534.08250446846
18905,534.082504468456
18906,534.08250446845
18907,534.082504468442
18908,534.082504468435
18909,534.082504468427
18910,534.082504468421
18911,534.082504468415
18912,534.082504468411
18913,534.082504468409
18914,534.082504468408
18915,534.082504468409
18916,534.082504468411
18917,534.082504468414
18918,534.082504468418
18919,534.082504468422
18920,534.082504468427
18921,534.082504468431
18922,534.082504468435
18923,534.082504468437
18924,534.082504468439
18925,534.08250446844
18926,534.08250446844
18927,534.082504468439
18928,534.082504468438
18929,534.082504468436
18930,534.082504468433
18931,534.082504468431
18932,534.082504468428
18933,534.082504468426
18934,534.082504468424
18935,534.082504468422
18936,534.082504468422
18937,534.082504468421
18938,534.082504468422
18939,534.082504468422
18940,534.082504468424
18941,534.082504468425
18942,534.082504468427
18943,534.082504468428
18944,534.08250446843
18945,534.082504468431
18946,534.082504468432
18947,534.082504468432
18948,534.082504468433
18949,534.082504468433
18950,534.082504468432
18951,534.082504468432
18952,534.082504468431
18953,534.08250446843
18954,534.082504468429
18955,534.082504468428
18956,534.082504468428
18957,534.082504468427
18958,534.082504468426
18959,534.082504468426
18960,534.082504468426
18961,534.082504468426
18962,534.082504468427
18963,534.082504468427
18964,534.082504468427
18965,534.082504468428
18966,534.082504468429
18967,534.082504468429
18968,534.08250446843
18969,534.08250446843
18970,534.08250446843
18971,534.08250446843
18972,534.08250446843
18973,534.08250446843
18974,534.08250446843
18975,534.08250446843
18976,534.082504468429
18977,534.082504468429
18978,534.082504468429
18979,534.082504468428
18980,534.082504468428
18981,534.082504468428
18982,534.082504468428
18983,534.082504468428
18984,534.082504468428
18985,534.082504468428
18986,534.082504468428
18987,534.082504468428
18988,534.082504468429
18989,534.082504468429
18990,534.082504468429
18991,534.082504468429
18992,534.082504468429
18993,534.082504468429
18994,534.082504468429
18995,534.082504468429
18996,534.082504468429
18997,534.082504468429
18998,534.082504468429
18999,534.082504468429
19000,534.082504468429
19001,534.082504468429
19002,534.082504468429
19003,534.082504468429
19004,534.082504468429
19005,534.082504468429
19006,534.082504468429
19007,534.082504468429
19008,534.082504468429
19009,534.082504468429
19010,534.082504468429
19011,534.082504468429
19012,534.082504468429
19013,534.082504468429
19014,534.082504468429
19015,534.082504468429
19016,534.082504468429
19017,534.082504468429
19018,534.082504468429
19019,534.082504468429
19020,534.082504468429
19021,534.082504468429
19022,534.082504468429
19023,534.082504468429
19024,534.082504468429
19025,534.082504468429
19026,534.082504468429
19027,534.082504468429
19028,534.082504468429
19029,534.082504468429
19030,534.082504468429
19031,534.082504468429
19032,534.082504468429
19033,534.082504468429
19034,534.082504468429
19035,534.082504468429
19036,534.082504468429
19037,534.082504468429
19038,534.082504468429
19039,534.082504468429
19040,534.082504468429
19041,534.082504468429
19042,534.082504468429
19043,534.082504468429
19044,534.082504468429
19045,534.082504468429
19046,534.082504468429
19047,534.082504468429
19048,534.082504468429
19049,534.082504468429
19050,534.082504468429
19051,534.082504468429
19052,534.082504468429
19053,534.082504468429
19054,534.082504468429
19055,534.082504468429
19056,534.082504468429
19057,534.082504468429
19058,534.082504468429
19059,534.082504468429
19060,534.082504468429
19061,534.082504468429
19062,534.082504468429
19063,534.082504468429
19064,534.082504468429
19065,534.082504468429
19066,534.082504468429
19067,534.082504468429
19068,534.082504468429
19069,534.082504468429
19070,534.082504468429
19071,534.082504468429
19072,534.082504468429
19073,534.082504468429
19074,534.082504468429
19075,534.082504468429
19076,534.082504468429
19077,534.082504468429
19078,534.082504468429
19079,534.082504468429
19080,534.082504468429
19081,534.082504468429
19082,534.082504468429
19083,534.082504468429
19084,534.082504468429
19085,534.082504468429
19086,534.082504468429
19087,534.082504468429
19088,534.082504468429
19089,534.082504468429
19090,534.082504468429
19091,534.082504468429
19092,534.082504468429
19093,534.082504468429
19094,534.082504468429
19095,534.082504468429
19096,534.082504468429
19097,534.082504468429
19098,534.082504468429
19099,534.082504468429
19100,534.082504468429
19101,534.082504468429
19102,534.082504468429
19103,534.082504468429
19104,534.082504468429
19105,534.082504468429
19106,534.082504468429
19107,534.082504468429
19108,534.082504468429
19109,534.082504468429
19110,534.082504468429
19111,534.082504468429
19112,534.082504468429
19113,534.082504468429
19114,534.082504468429
19115,534.082504468429
19116,534.082504468429
19117,534.082504468429
19118,534.082504468429
19119,534.082504468429
19120,534.082504468429
19121,534.082504468429
19122,534.082504468429
19123,534.082504468429
19124,534.082504468429
19125,534.082504468429
19126,534.082504468429
19127,534.082504468429
19128,534.082504468429
19129,534.082504468429
19130,534.082504468429
19131,534.082504468429
19132,534.082504468429
19133,534.082504468429
19134,534.082504468429
19135,534.082504468429
19136,534.082504468429
19137,534.082504468429
19138,534.082504468429
19139,534.082504468429
19140,534.082504468429
19141,534.082504468429
19142,534.082504468429
19143,534.082504468429
19144,534.082504468429
19145,534.082504468429
19146,534.082504468429
19147,534.082504468429
19148,534.082504468429
19149,534.082504468429
19150,534.082504468429
19151,534.082504468429
19152,534.082504468429
19153,534.082504468429
19154,534.082504468429
19155,534.082504468429
19156,534.082504468429
19157,534.082504468429
19158,534.082504468429
19159,534.082504468429
19160,534.082504468429
19161,534.082504468429
19162,534.082504468429
19163,534.082504468429
19164,534.082504468429
19165,534.082504468429
19166,534.082504468429
19167,534.082504468429
19168,534.082504468429
19169,534.082504468429
19170,534.082504468429
19171,534.082504468429
19172,534.082504468429
19173,534.082504468429
19174,534.082504468429
19175,534.082504468429
19176,534.082504468429
19177,534.082504468429
19178,534.082504468429
19179,534.082504468429
19180,534.082504468429
19181,534.082504468429
19182,534.082504468429
19183,534.082504468429
19184,534.082504468429
19185,534.082504468429
19186,534.082504468429
19187,534.082504468429
19188,534.082504468429
19189,534.082504468429
19190,534.082504468429
19191,534.082504468429
19192,534.082504468429
19193,534.082504468429
19194,534.082504468429
19195,534.082504468429
19196,534.082504468429
19197,534.082504468429
19198,534.082504468429
19199,534.082504468429
19200,534.082504468429
19201,534.082504468429
19202,534.082504468429
19203,534.082504468429
19204,534.082504468429
19205,534.082504468429
19206,534.082504468429
19207,534.082504468429
19208,534.082504468429
19209,534.082504468429
19210,534.082504468429
19211,534.082504468429
19212,534.082504468429
19213,534.082504468429
19214,534.082504468429
19215,534.082504468429
19216,534.082504468429
19217,534.082504468429
19218,534.082504468429
19219,534.082504468429
19220,534.082504468429
19221,534.082504468429
19222,534.082504468429
19223,534.082504468429
19224,534.082504468429
19225,534.082504468429
19226,534.082504468429
19227,534.082504468429
19228,534.082504468429
19229,534.082504468429
19230,534.082504468429
19231,534.082504468429
19232,534.082504468429
19233,534.082504468429
19234,534.082504468429
19235,534.082504468429
19236,534.082504468429
19237,534.082504468429
19238,534.082504468429
19239,534.082504468429
19240,534.082504468429
19241,534.082504468429
19242,534.082504468429
19243,534.082504468429
19244,534.082504468429
19245,534.082504468429
19246,534.082504468429
19247,534.082504468429
19248,534.082504468429
19249,534.082504468429
19250,534.082504468429
19251,534.082504468429
19252,534.082504468429
19253,534.082504468429
19254,534.082504468429
19255,534.082504468429
19256,534.082504468429
19257,534.082504468429
19258,534.082504468429
19259,534.082504468429
19260,534.082504468429
19261,534.082504468429
19262,534.082504468429
19263,534.082504468429
19264,534.082504468429
19265,534.082504468429
19266,534.082504468429
19267,534.082504468429
19268,534.082504468429
19269,534.082504468429
19270,534.082504468429
19271,534.082504468429
19272,534.082504468429
19273,534.082504468429
19274,534.082504468429
19275,534.082504468429
19276,534.082504468429
19277,534.082504468429
19278,534.082504468429
19279,534.082504468429
19280,534.082504468429
19281,534.082504468429
19282,534.082504468429
19283,534.082504468429
19284,534.082504468429
19285,534.082504468429
19286,534.082504468429
19287,534.082504468429
19288,534.082504468429
19289,534.082504468429
19290,534.082504468429
19291,534.082504468429
19292,534.082504468429
19293,534.082504468429
19294,534.082504468429
19295,534.082504468429
19296,534.082504468429
19297,534.082504468429
19298,534.082504468429
19299,534.082504468429
19300,534.082504468429
19301,534.082504468429
19302,534.082504468429
19303,534.082504468429
19304,534.082504468429
19305,534.082504468429
19306,534.082504468429
19307,534.082504468429
19308,534.082504468429
19309,534.082504468429
19310,534.082504468429
19311,534.082504468429
19312,534.082504468429
19313,534.082504468429
19314,534.082504468429
19315,534.082504468429
19316,534.082504468429
19317,534.082504468429
19318,534.082504468429
19319,534.082504468429
19320,534.082504468429
19321,534.082504468429
19322,534.082504468429
19323,534.082504468429
19324,534.082504468429
19325,534.082504468429
19326,534.082504468429
19327,534.082504468429
19328,534.082504468429
19329,534.082504468429
19330,534.082504468429
19331,534.082504468429
19332,534.082504468429
19333,534.082504468429
19334,534.082504468429
19335,534.082504468429
19336,534.082504468429
19337,534.082504468429
19338,534.082504468429
19339,534.082504468429
19340,534.082504468429
19341,534.082504468429
19342,534.082504468429
19343,534.082504468429
19344,534.082504468429
19345,534.082504468429
19346,534.082504468429
19347,534.082504468429
19348,534.082504468429
19349,534.082504468429
19350,534.082504468429
19351,534.082504468429
19352,534.082504468429
19353,534.082504468429
19354,534.082504468429
19355,534.082504468429
19356,534.082504468429
19357,534.082504468429
19358,534.082504468429
19359,534.082504468429
19360,534.082504468429
19361,534.082504468429
19362,534.082504468429
19363,534.082504468429
19364,534.082504468429
19365,534.082504468429
19366,534.082504468429
19367,534.082504468429
19368,534.082504468429
19369,534.082504468429
19370,534.082504468429
19371,534.082504468429
19372,534.082504468429
19373,534.082504468429
19374,534.082504468429
19375,534.082504468429
19376,534.082504468429
19377,534.082504468429
19378,534.082504468429
19379,534.082504468429
19380,534.082504468429
19381,534.082504468429
19382,534.082504468429
19383,534.082504468429
19384,534.082504468429
19385,534.082504468429
19386,534.082504468429
19387,534.082504468429
19388,534.082504468429
19389,534.082504468429
19390,534.082504468429
19391,534.082504468429
19392,534.082504468429
19393,534.082504468429
19394,534.082504468429
19395,534.082504468429
19396,534.082504468429
19397,534.082504468429
19398,534.082504468429
19399,534.082504468429
19400,534.082504468429
19401,534.082504468429
19402,534.082504468429
19403,534.082504468429
19404,534.082504468429
19405,534.082504468429
19406,534.082504468429
19407,534.082504468429
19408,534.082504468429
19409,534.082504468429
19410,534.082504468429
19411,534.082504468429
19412,534.082504468429
19413,534.082504468429
19414,534.082504468429
19415,534.082504468429
19416,534.082504468429
19417,534.082504468429
19418,534.082504468429
19419,534.082504468429
19420,534.082504468429
19421,534.082504468429
19422,534.082504468429
19423,534.082504468429
19424,534.082504468429
19425,534.082504468429
19426,534.082504468429
19427,534.082504468429
19428,534.082504468429
19429,534.082504468429
19430,534.082504468429
19431,534.082504468429
19432,534.082504468429
19433,534.082504468429
19434,534.082504468429
19435,534.082504468429
19436,534.082504468429
19437,534.082504468429
19438,534.082504468429
19439,534.082504468429
19440,534.082504468429
19441,534.082504468429
19442,534.082504468429
19443,534.082504468429
19444,534.082504468429
19445,534.082504468429
19446,534.082504468429
19447,534.082504468429
19448,534.082504468429
19449,534.082504468429
19450,534.082504468429
19451,534.082504468429
19452,534.082504468429
19453,534.082504468429
19454,534.082504468429
19455,534.082504468429
19456,534.082504468429
19457,534.082504468429
19458,534.082504468429
19459,534.082504468429
19460,534.082504468429
19461,534.082504468429
19462,534.082504468429
19463,534.082504468429
19464,534.082504468429
19465,534.082504468429
19466,534.082504468429
19467,534.082504468429
19468,534.082504468429
19469,534.082504468429
19470,534.082504468429
19471,534.082504468429
19472,534.082504468429
19473,534.082504468429
19474,534.082504468429
19475,534.082504468429
19476,534.082504468429
19477,534.082504468429
19478,534.082504468429
19479,534.082504468429
19480,534.082504468429
19481,534.082504468429
19482,534.082504468429
19483,534.082504468429
19484,534.082504468429
19485,534.082504468429
19486,534.082504468429
19487,534.082504468429
19488,534.082504468429
19489,534.082504468429
19490,534.082504468429
19491,534.082504468429
19492,534.082504468429
19493,534.082504468429
19494,534.082504468429
19495,534.082504468429
19496,534.082504468429
19497,534.082504468429
19498,534.082504468429
19499,534.082504468429
19500,534.082504468429
19501,534.082504468429
19502,534.082504468429
19503,534.082504468429
19504,534.082504468429
19505,534.082504468429
19506,534.082504468429
19507,534.082504468429
19508,534.082504468429
19509,534.082504468429
19510,534.082504468429
19511,534.082504468429
19512,534.082504468429
19513,534.082504468429
19514,534.082504468429
19515,534.082504468429
19516,534.082504468429
19517,534.082504468429
19518,534.082504468429
19519,534.082504468429
19520,534.082504468429
19521,534.082504468429
19522,534.082504468429
19523,534.082504468429
19524,534.082504468429
19525,534.082504468429
19526,534.082504468429
19527,534.082504468429
19528,534.082504468429
19529,534.082504468429
19530,534.082504468429
19531,534.082504468429
19532,534.082504468429
19533,534.082504468429
19534,534.082504468429
19535,534.082504468429
19536,534.082504468429
19537,534.082504468429
19538,534.082504468429
19539,534.082504468429
19540,534.082504468429
19541,534.082504468429
19542,534.082504468429
19543,534.082504468429
19544,534.082504468429
19545,534.082504468429
19546,534.082504468429
19547,534.082504468429
19548,534.082504468429
19549,534.082504468429
19550,534.082504468429
19551,534.082504468429
19552,534.082504468429
19553,534.082504468429
19554,534.082504468429
19555,534.082504468429
19556,534.082504468429
19557,534.082504468429
19558,534.082504468429
19559,534.082504468429
19560,534.082504468429
19561,534.082504468429
19562,534.082504468429
19563,534.082504468429
19564,534.082504468429
19565,534.082504468429
19566,534.082504468429
19567,534.082504468429
19568,534.082504468429
19569,534.082504468429
19570,534.082504468429
19571,534.082504468429
19572,534.082504468429
19573,534.082504468429
19574,534.082504468429
19575,534.082504468429
19576,534.082504468429
19577,534.082504468429
19578,534.082504468429
19579,534.082504468429
19580,534.082504468429
19581,534.082504468429
19582,534.082504468429
19583,534.082504468429
19584,534.082504468429
19585,534.082504468429
19586,534.082504468429
19587,534.082504468429
19588,534.082504468429
19589,534.082504468429
19590,534.082504468429
19591,534.082504468429
19592,534.082504468429
19593,534.082504468429
19594,534.082504468429
19595,534.082504468429
19596,534.082504468429
19597,534.082504468429
19598,534.082504468429
19599,534.082504468429
19600,534.082504468429
19601,534.082504468429
19602,534.082504468429
19603,534.082504468429
19604,534.082504468429
19605,534.082504468429
19606,534.082504468429
19607,534.082504468429
19608,534.082504468429
19609,534.082504468429
19610,534.082504468429
19611,534.082504468429
19612,534.082504468429
19613,534.082504468429
19614,534.082504468429
19615,534.082504468429
19616,534.082504468429
19617,534.082504468429
19618,534.082504468429
19619,534.082504468429
19620,534.082504468429
19621,534.082504468429
19622,534.082504468429
19623,534.082504468429
19624,534.082504468429
19625,534.082504468429
19626,534.082504468429
19627,534.082504468429
19628,534.082504468429
19629,534.082504468429
19630,534.082504468429
19631,534.082504468429
19632,534.082504468429
19633,534.082504468429
19634,534.082504468429
19635,534.082504468429
19636,534.082504468429
19637,534.082504468429
19638,534.082504468429
19639,534.082504468429
19640,534.082504468429
19641,534.082504468429
19642,534.082504468429
19643,534.082504468429
19644,534.082504468429
19645,534.082504468429
19646,534.082504468429
19647,534.082504468429
19648,534.082504468429
19649,534.082504468429
19650,534.082504468429
19651,534.082504468429
19652,534.082504468429
19653,534.082504468429
19654,534.082504468429
19655,534.082504468429
19656,534.082504468429
19657,534.082504468429
19658,534.082504468429
19659,534.082504468429
19660,534.082504468429
19661,534.082504468429
19662,534.082504468429
19663,534.082504468429
19664,534.082504468429
19665,534.082504468429
19666,534.082504468429
19667,534.082504468429
19668,534.082504468429
19669,534.082504468429
19670,534.082504468429
19671,534.082504468429
19672,534.082504468429
19673,534.082504468429
19674,534.082504468429
19675,534.082504468429
19676,534.082504468429
19677,534.082504468429
19678,534.082504468429
19679,534.082504468429
19680,534.082504468429
19681,534.082504468429
19682,534.082504468429
19683,534.082504468429
19684,534.082504468429
19685,534.082504468429
19686,534.082504468429
